ID,SMILES,MolWt,SA_score,NumAtoms,Total_Energy_Ha,HOMO_eV,LUMO_eV,BandGap_eV,Absorption_nm,,,
GQD5739,c1ccc2c(c1)ccc1c2cc2ccc3cc4c5ccccc5c5cc6c(ccc7ccc8ccccc8c76)cc5c4c4c5ccccc5c1c2c34,652.796,2.608,52,-107.6929785,-9.3121,-7.8322,1.479894944,837.897315,,,
GQD5740,C1=CC2=c3ccccc3=c3ccc4cc5c(ccc6c5cc5c7c6ccc6cc8cc9ccccc9c9c8c(c67)C6C(=CC=CC=56)C=9)c5c4c3C2C(=C1)C=5,676.818,5.013,54,-208.1157157,-9.169,-8.0219,1.147138004,1080.951024,,,
GQD5741,c1ccc2c(c1)ccc1cc3ccc4ccc5c6ccc7c8cccc9ccc%10cc%11c%12ccccc%12ccc%11c(c7c6ccc5c4c3cc12)c%10c98,652.796,2.655,52,-132.1474302,-9.1523,-8.0822,1.070087319,1158.78394,,,
GQD5742,c1ccc2c(c1)ccc1c2ccc2c3cc4c5c(cc6c4c4c3c3c(ccc7cc8cccc9c%10cc%11ccc%12c%13cc%14c(ccc%15ccc%16ccccc%16c%15%14)cc%13ccc%12c%11c6c%10c4c(c89)c73)c12)c1cccc2cc3cccc4ccc5c(c43)c21,,,,-192.0948933,-9.3288,-7.8908,1.437965758,862.3292962,,,
GQD5743,C1=C2C=c3ccccc3=C3c4ccccc4C=C(c4c1ccc1cc5c6cccc7c8cc9c%10cccc%11cc%12cccc%13ccc(c9c9cc%14c%15ccc%16c%17ccccc%17ccc%16c%15c%15ccc%16cc(c41)c5c1c%16c%15c%14c(c89)c1c67)c(c%13%12)c%11%10)C23,1061.255,4.931,85,-221.8039221,-8.9428,-8.5724,0.370400301,3347.729461,,,
GQD5744,C1=CC2=Cc3cccc4c5c6c7c(c34)C2C(=C1)C1=CC=CC(=C2C=CC=C(c3c-5ccc4cc5c(ccc8c9c(ccc85)C5=Cc8ccccc8C8=c%10ccccc%10=CC(=C9)C58)cc34)C26)C17,829.014,5.797,66,-130.8131124,-9.0176,-7.7164,1.301173235,952.9860949,,,
GQD5745,C1=CC2=c3cc4ccc5c6cc7ccc8ccc9ccc%10cccc%11c%10c9c8c7c%11c6c6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,957.103,4.825,77,-142.6942848,-9.0576,-7.9694,1.088199479,1139.496962,,,
GQD5746,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5c6ccc6ccc7c8cccc9c8c8c(c7c65)=c5ccccc5=C5C=CC=C(C=9)C58)C4C(=C1)C23,666.823,5.239,53,-147.027157,-9.0103,-8.1526,0.857773365,1445.603292,,,
GQD5747,C1=CC2=c3cc4ccc5ccc6c7cc8c9cccc%10cc%11ccccc%11c(c%11cccc(c8%11)c7c7cc8c%11c%12ccc%13ccccc%13c%12cc%12c%13cccc%14cc%15c%16c(c%17c3c3c4c5c6c7c3c8c%17c(c%16c%14%13)c%12%11)C2C(=C1)C=%15)c%109,983.141,4.855,79,-121.3335091,-9.5411,-7.4534,2.087742867,593.9428747,,,
GQD5748,C1=CC2=CC=CC3=CC4=Cc5cc6cc7cc8cccc9c%10cc%11c%12cccc%13c%14cccc%15cc%16ccc%17c%18c%19ccc%20ccccc%20c%19ccc%18c%18cc(c%10c%10ccc(c6c6cccc(c56)C4C(=C1)C23)c7c%10c89)c%11c1c%18c%17c%16c(c%15%14)c1c%13%12,1049.244,5.247,84,-111.6599544,-8.6842,-8.4165,0.267700992,4632.033638,,,
GQD5749,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5cc7cc8cc9cccc%10c%11cccc%12cccc(c%12%11)c(c8cc7cc56)c9%10)C4C(=C1)C23,628.774,4.44,50,-137.4076957,-9.1003,-8.0165,1.083834386,1144.086233,,,
GQD5750,C1=CC2=CC=CC3=Cc4cc5cc6c(cc5cc4C(=C1)C23)c1cccc2c3ccccc3c3cccc6c3c21,490.605,3.648,39,-136.3453641,-9.4024,-7.7929,1.609435878,770.4562928,,,
GQD5751,C1=C2C=c3ccccc3=C3c4ccccc4C=C(c4cc5cc6c(cc5cc41)C1=c4ccccc4=CC4=Cc5c(ccc7c5ccc5ccccc57)C(=C6)C41)C23,704.872,4.701,56,-113.9263992,-9.011,-8.1699,0.841046506,1474.353667,,,
GQD5752,C1=CC2=c3cc4c5cc6c(cc5c5ccc7ccc8cc9c%10c%11ccc%12ccccc%12c%11cc%11c%12cccc%13cc%14c%15c(c%16c3c3c4c5c7c8c3c9c%16c(c%15c%13%12)c%11%10)C2C(=C1)C=%14)C=C1c2ccc3c(ccc4ccccc43)c2C=C2C=c3ccccc3=C6C21,1097.288,5.791,88,-142.7129547,-8.9712,-8.2099,0.761233831,1628.934434,,,
GQD5753,C1=C2C=c3ccccc3=C3c4ccc5c(cc6ccc7ccc8ccc9cccc%10c9c8c7c6c5%10)c4C=C(c4ccccc41)C23,564.687,3.855,45,-123.5489157,-9.2911,-7.8517,1.439420839,861.4575852,,,
GQD5754,C1=CC2=c3ccccc3=c3c4c5c(cc6cc7cc8ccc9c%10c%11ccc%12ccccc%12c%11ccc%10c%10cc%11c%12c(cc%13c%14cccc%15c%14c%14c(c7c%15c6c5c5ccccc35)c8c9c%10c%14c%13%11)c3cccc5cc6cccc7ccc%12c(c76)c53)=CC(=C1)C24,1085.277,5.061,87,-209.0790068,-8.7989,-8.5418,0.257081395,4823.375103,,,
GQD5755,C1=CC2=c3ccccc3=c3c4c5c(cc6c(cc7cccc8c9cccc%10cc%11ccccc%11c(c%109)c6c78)c5c5ccccc35)=CC(=C1)C24,614.747,4.034,49,-168.2890273,-8.8805,-8.1411,0.739425086,1676.978538,,,
GQD5756,C1=CC2=c3ccc4cc5cc6c(ccc7ccc8ccc9ccc%10cc%11ccc%12ccccc%12c%11cc%10c9c8c76)c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,764.927,4.238,61,-134.0529879,-8.872,-8.2501,0.621928241,1993.799153,,,
GQD5757,C1=CC2=c3ccc4cc5cc6ccccc6c6c5c5c(cc(c3c45)C3=Cc4ccccc4C(=C1)C32)c1c2ccc3ccc4cccc5c7cccc(c7c2c3c45)c16,712.851,4.201,57,-137.4353068,-8.9736,-8.269,0.704655653,1759.72476,,,
GQD5758,C1=CC2=CC=CC3=Cc4c(ccc5c4ccc4c6cccc7c6c(cc54)C4C(=C7)C=C5C=CC=C6C=CC=C4C65)C(=C1)C23,542.681,5.035,43,-154.4304208,-8.9295,-8.1739,0.755666904,1640.934641,,,
GQD5759,C1=CC2=c3cc4c(ccc5c4cc4cc6c7c8c9c%10c(cc%11ccc%12ccc%13ccc%14cc%15c%16c%17ccc%18ccccc%18c%17cc%17c5c4c7c(c%17%16)c9c%15c4c%14c%13c%12c%11c%104)=C4C=CC=C(C=6)C48)c4ccc5cc6cc7ccccc7c7c6c(c5c34)C2C(=C1)C=7,1095.272,5.766,88,-196.407819,-9.3245,-7.8856,1.438897204,861.7710817,,,
GQD5760,c1cc2ccc3c4c(cc5c6cccc7c8cccc9cc%10ccc%11c%12c%13ccc%14c(ccc%15c%16cccc%17c%18cccc%19ccc%20ccc(c%14%15)c(c%16%17)c%20c%19%18)c%13ccc%12c%12cc4c5c4c%12c%11c%10c(c98)c4c76)c4cccc5cc(c1)c2c3c54,1021.19,3.604,82,-143.8770457,-9.0403,-8.1879,0.852374647,1454.759365,,,
GQD5761,C1=CC2=c3c4c(cc5ccc6c7ccccc7cc7cc(c8cc9c%10cccc%11cccc(c%11%10)c%10c%11ccccc%11cc(c38)c9%10)c4c5c76)C3=Cc4ccccc4C(=C1)C32,738.889,4.236,59,-210.0598829,-8.9025,-8.5382,0.364355858,3403.266265,,,
GQD5762,C1=CC2=Cc3c4cc5cc6c(ccc7ccccc76)cc5cc4cc4cc5ccc6cccc7c6c5c(c34)C2C7=C1,514.627,3.784,41,-125.7248435,-9.5883,-7.7034,1.884982332,657.8310995,,,
GQD5763,C1=CC2=Cc3cc4cc5c6cccc7ccc8ccc9ccc(c4c4cc%10ccc%11cccc%12c%11c%10c(c34)C2C%12=C1)c5c9c8c76,562.671,3.897,45,-123.5353278,-9.1186,-8.0618,1.056889465,1173.254196,,,
GQD5764,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7ccc8c9ccc%10cc%11c%12c%13c%14c%15c(cc%16cccc%17c%18cc%19c%20ccccc%20ccc%19c%19c%20cc%21ccc(c8c7c7c6c(c5c34)C2C(=C1)C=7)c1c%21c(c%20c%13c(c%15c%16%17)c%18%19)c%12c%10c91)=CC1=CC=CC=%11C1%14,1095.272,5.758,88,-142.6991337,-9.103,-7.9092,1.193723797,1038.766257,,,
GQD5765,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7ccc8cc9c%10cccc%11cccc(c%11%10)c%10c%11ccccc%11cc(c8c7c7c6c(c5c34)C2C(=C1)C=7)c9%10,688.829,4.196,55,-220.8405377,-8.8796,-8.6673,0.212251623,5842.122583,,,
GQD5766,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11cc%12cc%13ccc%14ccc%15cc%16ccc%17ccccc%17c%16cc%15c%14c%13cc%12cc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1009.179,4.961,81,-125.7189165,-9.6382,-7.7477,1.890456833,655.9261118,,,
GQD5767,C1=C2C=c3ccccc3=C3c4ccc5c(ccc6c5ccc5c6ccc6c7cc8c9c(cc%10c%11cccc%12c%13cccc%14cc%15ccc(c56)c5c%15c(c%14%13)c(c%12%11)c(c%108)c75)c5cccc6cc7cccc8ccc9c(c87)c65)c4C=C(c4ccc5c(ccc6ccccc65)c41)C23,1161.375,5.073,93,-208.9642305,-8.8402,-8.6341,0.206129591,6015.633146,,,
GQD5768,C1=CC2=CC=CC3=CC4=Cc5cc6cc7ccc8c(cc9ccc%10cccc%11c%12ccccc%12c8c9c%10%11)c7cc6c6c5c(cc5ccccc56)C4C(=C1)C23,678.834,4.483,54,-89.47195794,-9.1395,-7.9861,1.153399443,1075.082884,,,
GQD5769,C1=CC2=CC=CC3=CC4=Cc5cc6cc7c(cc8c9c7ccc7cc%10cc%11ccccc%11c%11c%10c(c79)C7C(=CC=CC=87)C=%11)cc6c6c5c(cc5ccccc56)C4C(=C1)C23,740.905,5.367,59,-118.0520991,-9.2262,-7.9589,1.267260275,978.4888112,,,
GQD5770,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5ccc7c(ccc8c9cccc%10c%11ccccc%11c%11cccc(c78)c%11c%109)c56)C4C(=C1)C23,628.774,4.282,50,-133.1181035,-8.8884,-8.2847,0.603676793,2054.079293,,,
GQD5771,C1=CC2=c3ccccc3=c3ccc4cc5cc6c(cc5c5c4c3C2C(=C1)C=5)=CC1=Cc2ccccc2C2=Cc3ccccc3C=6C12,578.714,4.843,46,-172.9212696,-9.3219,-7.8641,1.457802275,850.5954623,,,
GQD5772,C1=CC2=c3cc4ccccc4c4c3c3c5c6c(c7ccccc7cc6cc3c3ccc6ccc7cc8ccc9ccc%10ccccc%10c9c8cc7c6c34)=CC(=C1)C25,714.867,4.147,57,-159.6929041,-8.9062,-8.1977,0.708485994,1750.211028,,,
GQD5773,C1=CC2=c3ccc4cc5cc6ccc7cc8ccc9ccc%10ccc%11cccc%12c%11c%10c9c8c%12c7c6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,712.851,4.194,57,-135.245002,-8.8188,-8.279,0.539851452,2296.928156,,,
GQD5774,C1=C2C=c3ccccc3=C3c4cc5ccc6c(cc7cccc8c9cccc%10cccc(c%109)c6c78)c5cc4C=C(c4ccccc41)C23,590.725,3.807,47,-121.1352136,-8.921,-8.0273,0.893645649,1387.574596,,,
GQD5775,C1=C2C=c3ccccc3=C3c4ccccc4C=C(c4ccc5c(ccc6ccc7c8cc9c%10ccccc%10ccc9c9c%10ccccc%10c%10cccc(c7c65)c%10c89)c41)C23,740.905,4.057,59,-191.8920909,-8.6528,-8.6321,0.020757631,59737.0673,,,
GQD5776,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5cc6c(cc35)c3ccc5ccccc5c3c3cc5c(ccc7ccccc75)cc63)=CC(=C1)C24,640.785,4.029,51,-192.0957636,-9.3165,-7.874,1.442524331,859.6042183,,,
GQD5777,C1=CC2=c3cc4ccc5c6cc7c(cc6c6ccc8cc9c%10c%11ccc%12ccccc%12c%11cc%11c%12cccc%13cc%14c%15c(c%16c3c3c4c5c6c8c3c9c%16c(c%15c%13%12)c%11%10)C2C(=C1)C=%14)=C1c2ccccc2C=C2c3ccc4c(ccc5ccccc54)c3C=C(C=7)C21,1097.288,5.81,88,-135.2396779,-8.8503,-8.2348,0.615455683,2014.767325,,,
GQD5778,C1=CC2=Cc3c4c5c6c7c(c4cc4ccc8cc9cc%10ccc%11c%12c(cc%13ccc(c8c34)c9c%13c%10%12)C3=Cc4ccccc4C4=CC=CC=%11C43)-c3ccccc3C3=CC=CC(=C4C=CC=C(C(=C1)C25)C46)C37,877.058,5.948,70,-118.2223535,-9.1593,-8.0141,1.14529205,1082.693275,,,
GQD5779,C1=CC2=CC=CC3=CC4=Cc5cc6cc7ccc8c9c(ccc8c7cc6c6cccc(c56)C4C(=C1)C23)C1=Cc2ccccc2C2=c3ccccc3=CC(=C9)C12,692.861,5.142,55,-221.7991578,-8.7776,-8.589,0.188634799,6573.5485,,,
GQD5780,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7c(ccc8ccc9c%10ccc%11c(c%10ccc9c87)C=C7C=c8ccccc8=C8c9ccccc9C=C%11C78)c7c6c(c5c34)C2C(=C1)C=7,802.976,5.048,64,-143.8687507,-9.0412,-8.1766,0.86459647,1434.195076,,,
GQD5781,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccc%12cc%13c%14cccc%15ccc%16cc%17c%18ccccc%18ccc%17c(c%13cc%12c%11c%10cc%10c%11cccc%12cc%13c%17c(c%18c3c3c4c5c6c7c3c8c%18c(c%17c%12%11)c%109)C2C(=C1)C=%13)c%16c%15%14,1033.201,4.964,83,-220.83245,-8.9402,-8.5639,0.376338986,3294.901794,,,
GQD5782,C1=CC2=Cc3cccc4cc5c6cc7cc8cc9ccc%10c%11c(cc%12ccc(c7cc6c6cccc7c6c5c(c34)C2C7=C1)c8c%12c9%11)C1=Cc2ccccc2C2=CC=CC=%10C21,750.9,4.959,60,-111.6331984,-8.8796,-8.332,0.547650852,2264.216326,,,
GQD5783,C1=CC2=CC=CC3=CC4=Cc5c6c(cc7ccccc7c6cc6c5c5ccccc5c5ccc7c8cc9c%10c(cc%11c%12cccc%13c%14cccc%15cc%16ccc(c7c56)c5c%16c(c%15%14)c(c%13%12)c(c%119)c85)c5cccc6cc7cccc8ccc%10c(c87)c65)C4C(=C1)C23,1099.304,5.346,88,-162.8649742,-9.1162,-8.2408,0.875452483,1416.410398,,,
GQD5784,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1c2ccccc2c2cc3ccc5cccc6c7ccccc7c(c3c56)c2c41,652.796,2.586,52,-206.5720137,-8.8912,-8.3999,0.491301569,2523.908081,,,
GQD5785,C1=C2C=c3ccc4cc5c6cccc7ccc8cc9c%10ccccc%10ccc9c(c5cc4c3=C3c4ccccc4C=C(c4ccccc41)C23)c8c76,640.785,3.935,51,-116.1205403,-9.4302,-7.985,1.445223139,857.9989944,,,
GQD5786,C1=CC2=Cc3cccc4c5c6c7c(c34)C2C(=C1)C1=CC=CC(=C2C=CC=C(c3cc4cc8ccc9cc%10ccc%11ccc%12ccccc%12c%11c%10cc9c8cc4cc3-5)C26)C17,740.905,5.115,59,-108.665102,-9.1641,-7.9739,1.190253267,1041.795082,,,
GQD5787,C1=CC2=c3cc4cc5c(cc6cc7cccc8c9cc%10c%11cccc%12c%13cccc%14cc%15ccc%16c%17c%18ccc%19ccccc%19c%18ccc%17c%17cc(c9c9ccc5c6c9c78)c%10c5c%17c%16c%15c(c%14%13)c5c%12%11)cc4c4ccc5cc6cc7ccccc7c7c6c(c5c34)C2C(=C1)C=7,1159.359,5.222,93,-147.0275986,-9.0192,-8.1777,0.841513995,1473.534614,,,
GQD5788,c1ccc2c(c1)ccc1cc3ccc4c5cc6ccc7cc8c9ccccc9ccc8c8c9ccccc9c(c5c5ccccc5c4c3cc12)c6c78,652.796,2.584,52,-192.0992272,-9.3282,-7.8943,1.433896373,864.7765789,,,
GQD5789,c1ccc2c(c1)ccc1c2cc2ccc3cc4c5cc6cccc7c8cccc9c%10cc%11c%12cccc%13cc%14cccc%15ccc(c%11c%11cc%16c%17ccc%18c%19ccccc%19ccc%18c%17c(c4c4c%17ccccc%17c1c2c34)c1c5c(c67)c(c89)c(c%10%11)c%161)c(c%15%14)c%13%12,1097.288,3.851,88,-96.94617781,-9.7502,-7.5902,2.159933663,574.0917053,,,
GQD5790,C1=CC2=CC=c3ccc4cc5cc6c(ccc7c6c6cccc8ccc9cc%10c%11ccccc%11ccc%10c7c9c86)cc5c5c4c3C2C(=C1)C=5,614.747,4.065,49,-141.7458703,-9.0401,-8.1617,0.878485629,1411.51996,,,
GQD5791,C1=C2C=c3ccccc3=C3c4ccccc4C=C(c4ccc5c(ccc6c5ccc5cc7c8ccccc8c8cccc9c%10ccccc%10c(c56)c7c89)c41)C23,690.845,3.922,55,-206.9342604,-8.8992,-8.5607,0.338480705,3663.428909,,,
GQD5792,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10c%11cc%12c(ccc%13cc%14ccccc%14cc%13%12)cc%11c%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,909.059,4.706,73,-102.2289788,-9.7548,-7.5884,2.166357004,572.3894989,,,
GQD5793,C1=CC2=Cc3cccc4c5c6c7c(c34)C2C(=C1)C1=CC=CC(=C2C=CC=C(c3cc4ccc8c(c4cc3-5)=C3c4ccccc4C=C4c5ccc9c(ccc%10ccccc%109)c5C=C(C=8)C43)C26)C17,829.014,5.792,66,-204.8426749,-8.9251,-8.5547,0.370431558,3347.44698,,,
GQD5794,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7c(ccc8cc9c(cc87)=CC7=Cc8ccccc8C8=Cc%10ccccc%10C=9C78)c7c6c(c5c34)C2C(=C1)C=7,702.856,4.934,56,-151.3403506,-8.9979,-8.1867,0.811174822,1528.647052,,,
GQD5795,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5cc7c(cc8cccc9c%10cccc%11cc%12ccccc%12c(c%11%10)c7c89)cc56)C4C(=C1)C23,628.774,4.415,50,-99.06481116,-9.2214,-7.988,1.233351092,1005.390929,,,
GQD5796,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccc%12ccc%13ccc%14ccc%15cc%16ccc%17ccccc%17c%16cc%15c%14c%13c%12c%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1009.179,4.898,81,-199.5372107,-8.9401,-8.5644,0.375697284,3300.529583,,,
GQD5797,C1=CC2=c3cc4ccc5ccc6c7c8cc9ccc%10ccccc%10c9cc8c8c9ccccc9ccc8c7c7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1009.179,4.879,81,-230.4316881,-8.9616,-8.5857,0.375901727,3298.734512,,,
GQD5798,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7ccc8ccc9c(c8c7c7c6c(c5c34)C2C(=C1)C=7)C=C1c2ccccc2C=C2C=c3ccccc3=C9C21,702.856,4.929,56,-108.6351653,-9.0425,-8.0513,0.991216813,1250.987659,,,
GQD5799,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c3ccc3cc6cccc7c6c(c6cccc8cc9ccccc9c7c86)c35)=CC(=C1)C24,614.747,4.053,49,-186.7918582,-9.2669,-8.1923,1.074615263,1153.901347,,,
GQD5800,C1=CC2=c3cc4ccccc4c4c5ccc6c7ccc8c9cc%10c%11c(cc%12c%13cccc%14c%15cccc%16cc%17ccc(c8c7ccc6c5c5cc6cc7ccccc7c7c6c(c5c34)C2C(=C1)C=7)c1c%17c(c%16%15)c(c%14%13)c(c%12%10)c91)c1cccc2cc3cccc4ccc%11c(c43)c21,1159.359,5.185,93,-91.66353449,-9.69,-7.6986,1.991396653,622.6785599,,,
GQD5801,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5ccc6c(c35)C3=Cc5ccccc5C5=c7ccccc7=CC(=C6)C35)=CC(=C1)C24,578.714,4.756,46,-108.6184745,-8.8163,-8.4081,0.408178428,3037.887147,,,
GQD5802,C1=CC2=c3ccc4cc5cc6ccccc6c6c7c(ccc8cc9cc%10ccc%11c%12ccccc%12cc%12c%11c%10c%10c9c(c87)=CC7=CC=CC=%12C7%10)c7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,851.02,5.227,68,-112.9785472,-9.2789,-7.8863,1.392610753,890.4139203,,,
GQD5803,C1=CC2=c3cc4c5cccc6cc7cccc8c9cc%10c%11cccc%12c%13cccc%14cc%15ccc%16c%17c%18ccc%19ccccc%19c%18ccc%17c%17cc(c9c(c4cc3=c3c4c9c(cccc9c9ccccc39)=CC(=C1)C24)c(c65)c78)c%10c1c%17c%16c%15c(c%14%13)c1c%12%11,1085.277,4.999,87,-120.4172298,-9.4659,-7.9166,1.549245416,800.3896524,,,
GQD5804,c1ccc2c(c1)ccc1cc3ccc4ccc5c(ccc6cc7c8c(cccc8c65)c5cccc6cc8ccccc8c7c65)c4c3cc12,602.736,2.596,48,-140.4976022,-8.8018,-8.2566,0.545162048,2274.553052,,,
GQD5805,C1=CC2=c3ccccc3=c3ccc4cc5ccc6c7cccc8c9ccccc9c9cccc(c6c5c5c4c3C2C(=C1)C=5)c9c87,564.687,3.915,45,-110.782642,-9.1818,-7.9098,1.272070111,974.7890382,,,
GQD5806,C1=CC2=c3ccc4cc5cc6c(ccc7c8ccc9cc%10ccc%11ccccc%11c%10cc9c8c8ccccc8c67)c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,764.927,4.212,61,-199.5242725,-8.9377,-8.5835,0.354138386,3501.456066,,,
GQD5807,C1=CC2=c3cc4ccc5c6cc7ccc8cc9ccc%10ccc%11ccccc%11c%10c9cc8c7cc6c6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1009.179,4.914,81,-152.1886595,-8.8661,-8.2468,0.619315805,2002.209519,,,
GQD5808,c1ccc2cc3c(ccc4cc5c(ccc6c7cccc8c9ccccc9c9cccc(c56)c9c87)cc43)cc2c1,502.616,2.221,40,-275.513601,-8.913,-8.5434,0.369550614,3355.426708,,,
GQD5809,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7cc8ccc9ccc%10c(cc%11ccc%12cccc%13c%14ccccc%14c%10c%11c%12%13)c9c8cc7c7c6c(c5c34)C2C(=C1)C=7,738.889,4.285,59,-275.4910262,-8.9378,-8.5448,0.392996503,3155.244361,,,
GQD5810,c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6cc7c(ccc8ccc9ccccc9c87)cc6ccc5c43)cc12,528.654,2.291,42,-111.7868863,-9.1564,-7.8825,1.27382875,973.4432513,,,
GQD5811,c1ccc2c(c1)ccc1cc3ccc4ccc5cc6c7ccccc7c7ccc8c9cc%10c%11c(cc%12c%13cccc%14c%15cccc%16cc%17ccc(c8c7c6cc5c4c3cc12)c1c%17c(c%16%15)c(c%14%13)c(c%12%10)c91)c1cccc2cc3cccc4ccc%11c(c43)c21,1073.266,3.875,86,-209.1157197,-8.9577,-8.5397,0.418058687,2966.090739,,,
GQD5812,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4c(ccc5ccc6c7cc8ccc9cccc%10c%11ccccc%11c(c7ccc6c45)c8c9%10)C(=C1)C32,788.949,4.277,63,-141.7408611,-9.0272,-8.2377,0.789428124,1570.757314,,,
GQD5813,C1=CC2=Cc3cccc4cc5ccc6cc7cc8c(ccc9cc%10ccccc%10cc98)cc7c7c6c5c(c34)C2C7=C1,514.627,3.777,41,-130.9460421,-8.962,-8.2594,0.702595871,1764.883699,,,
GQD5814,c1ccc2c(c1)ccc1c2ccc2c3cc4c5c(cc6c7cccc8c9cccc%10cc%11ccc(c12)c1c%11c(c%109)c(c87)c(c64)c31)c1cc2c(cc3c4ccccc4c4cccc6c7ccccc7c2c3c46)c2cc3cccc4ccc5c(c43)c21,1047.228,3.722,84,-112.7465633,-8.7851,-8.7716,0.013515936,91743.55368,,,
GQD5815,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4ccc5c(ccc6c5ccc5c6ccc6c7cc8c9c(cc%10c%11cccc%12c%13cccc%14cc%15ccc(c56)c5c%15c(c%14%13)c(c%12%11)c(c%108)c75)c5cccc6cc7cccc8ccc9c(c87)c65)c4C(=C1)C32,1209.419,5.301,97,-194.2451944,-8.9598,-8.5546,0.405181264,3060.358684,,,
GQD5816,C1=CC2=CC=c3ccc4cc5ccc6ccc7c(cc8cccc9c%10cccc%11cccc(c%11%10)c7c89)c6c5c5c4c3C2C(=C1)C=5,564.687,3.951,45,-159.6762823,-8.9433,-8.1891,0.754239458,1644.040214,,,
GQD5817,C1=CC2=c3cc4ccc5ccc6c7c(cc8cc9ccccc9c9c%10cccc%11cccc(c%11%10)c7c89)c7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,983.141,4.887,79,-181.5313529,-9.3154,-7.8819,1.433490492,865.0214333,,,
GQD5818,c1ccc2c(c1)ccc1cc3ccc4c5cccc6c7cccc8ccc9ccc(c4c3cc12)c(c56)c9c87,476.578,2.366,38,-186.8157314,-9.3307,-7.8643,1.466366872,845.6273963,,,
GQD5819,C1=CC2=CC=c3ccc4cc5cc6c(cc7cc8ccccc8c8c9cccc%10cccc(c%109)c6c78)cc5c5c4c3C2C(=C1)C=5,564.687,4.014,45,-118.2518101,-9.2109,-7.8547,1.356208991,914.3133604,,,
GQD5820,c1ccc2c(c1)ccc1c2cc2ccc3cc4ccc5c(cc6cccc7c8cccc9cccc(c98)c5c67)c4c4c5ccccc5c1c2c34,626.758,2.59,50,-120.4467028,-9.5942,-7.8408,1.753398239,707.1981552,,,
GQD5821,C1=CC2=Cc3cccc4c5c6c7c(c34)C2C(=C1)C1=CC=CC(=C2C=CC=C(c3cc4ccc8c(c4cc3-5)C=C3c4ccccc4C=C4C=c5ccccc5=C8C43)C26)C17,728.894,5.663,58,-100.038489,-9.1247,-7.9837,1.141037703,1086.730085,,,
GQD5822,C1=CC2=Cc3cccc4cc5ccc6c7c(cc8c9cccc%10c9c9c(c86)=c6ccccc6=C6C=CC=C(C=%10)C69)C(=C1)C2c(c34)c57,576.698,4.819,46,-103.3844108,-9.2571,-7.9423,1.314837449,943.0823566,,,
